Tweet_count,Username,Text,Created_at,number_of_tweets,number_of_likes
1855354958721257767,Eco Koh Tao,"Our Ecological Monitoring Program is a course that includes practical training in scientific monitoring techniques, underwater surveys and data analysis. Start your scientific diving experience. https://t.co/cIWQyrYTxZ #EMP #diving #conservation #dive #kohtao #ocean #PADI https://t.co/8jDRW8jsGe",Sat Nov 09 21:01:07 +0000 2024,1,1
1855931765665202382,Eugene Galaxy,"Special Thanks

The GIFs we use come from MegaDetector outputs, thanks to resources from the LILA BC and NACTI datasets—a critical resource for conservation and biology.

🔗 Learn more about the NACTI dataset here: https://t.co/OtCCExGiq4

8/8 🧵

#LILABC #Biodiversity #Ecology",Mon Nov 11 11:13:09 +0000 2024,0,0
1855935016196534597,KKD,Picture Ecology | Princeton University Press https://t.co/hbafNn3e2K,Mon Nov 11 11:26:04 +0000 2024,0,2
1853364113830707352,Baker Consultants - Ecology and Ecoacoustics,"We're pleased to share that Robin Denton was recently promoted to the position of Ecologist after first joining our team full-time in 2023.

Read more about his journey here: https://t.co/v6xReias1J

#ecology #ecologist https://t.co/g5Y1ojPgyg",Mon Nov 04 09:10:13 +0000 2024,1,1
1855917076898107874,Landscape and Conservation Ecology,"#Meeting Our group participated at the Annual General Meeting of the Centre for Ecological Research, where Kata gave a talk about about green infrastructure, and Riho about meta-analysis on agri-environment schemes. We enjoyed the nice autumn weather.  https://t.co/t0BhXFuESY https://t.co/eCW8duqaAa",Mon Nov 11 10:14:47 +0000 2024,0,0
1854834961380966698,Sara De Felice,Our new perspective paper on why and how to do more ecologically valid research 👇🏻,Fri Nov 08 10:34:50 +0000 2024,2,7
1854426938363744704,bioRxiv Ecology,EEMtoolbox: A user-friendly R package for flexible ensemble ecosystem modeling  https://t.co/RDgXN43Zot #biorxiv_ecology,Thu Nov 07 07:33:30 +0000 2024,2,2
1853727513177891155,Department of Environment and Geography,"Learn more about being an #ecologist, as part of #GreenCareersWeek 👇🌍",Tue Nov 05 09:14:14 +0000 2024,2,4
1854735420019687443,Biology-PDF IISERM,"The first #AlumniTalk by @knchnjaswal2 was an insightful session on how commensal yeast, C.albicans, enhances #Salmonella Typhimurium virulence!Her research shed light on cross-kingdom interaction and their impact on gut #infections. Thanks to everyone who attended! #Microbiology https://t.co/WeJET0UVHT",Fri Nov 08 03:59:18 +0000 2024,3,42
1852422881340469442,Verne Bio,"#Tissueculture saves you from crop loss, a great way to increase #yields, grow disease-free plants &amp; healthy clones.

#hoplatentviroid #biotech #technology #agriculture #crops #cultivation #microbiology #hemp #vernebio #farmer #pathogen #cannabisindustry #innovation #science https://t.co/CiRf2tuFu1",Fri Nov 01 18:50:05 +0000 2024,0,1
1855008572305752534,Wakopyrostar,"Exciting news! We will be participating in #PharmaLab Congress 2024 in Düsseldorf, Germany from 25-27 November 2024. See you there! #Bioanalytics #Microbiology https://t.co/IjbSXPSfJf",Fri Nov 08 22:04:42 +0000 2024,0,0
1855281953630781658,Amanda Jane Gibson,"Another fantastic #OpenDay @AberUni - it was an honour to showcase @AberDLSAGB! Guests for our Biochem, Micro, Genetics &amp; Biomed schemes were treated to an immune cell hunt &amp; some bacterial assays. Some real results &amp; cell finds from the session ⬇️⬇️ #Immunology #Microbiology https://t.co/pIb0HBQStQ",Sat Nov 09 16:11:01 +0000 2024,4,11
1855975193606291806,Veterinary Parasitology,"Cheyletiella skin mite from a canine fecal float sample. They live and feed on the keratin layer of the skin of dogs, cats, hares, and rabbits #parasitology #parasite #vettech #scientist #science #dvm #microbiology #veterinario #veteriner #veterinária #veterinarymedicine #vet https://t.co/tNh6pyX1WX",Mon Nov 11 14:05:43 +0000 2024,0,6
1852237597579378754,Sahar Melamed 💔,"🚨New preprint from our lab! We map the RNA interactions in E. coli infected by lambda, revealing an RNA-driven regulatory layer in phage-host dynamics. We find a phage-encoded sRNA hijacking host replication machinery, impacting the phage cycle.#microbiology #phages @MeetingRna",Fri Nov 01 06:33:50 +0000 2024,33,102
1854113539452961182,Antonella Colque,Come and hear about the projects in the #Infection #Microbiology group at the Reach and Discover Fair from @SBEDTU #projectday #dtu #host #pathogen #interactions https://t.co/fsKKQb6LRW,Wed Nov 06 10:48:10 +0000 2024,1,7
1854517377381110095,Nuffield Department of Medicine,"Congratulations to @PSIOxford and @BDI_oxford's Professor @daanensen for winning the 2025 Translational Microbiology Prize from @MicrobioSoc, for his significant contributions to translational #microbiology and genomic #epidemiology.🏆 

Read more 👉 https://t.co/SKLdoHyqYQ https://t.co/Stp4B9R8Cc",Thu Nov 07 13:32:52 +0000 2024,2,5
1854121441429479841,SECRETed Project H2020,"💡From Ideas to Action: @SecretedH at Microbiology Society Annual Meeting!

👥 Our project partner #AccuplexDiagnostics is attending #Microbiology Society Annual #Meeting 💼 disseminating the work undergoing within the SECRETed project.

Are you working in bio-based compounds and https://t.co/Of51BQQch8",Wed Nov 06 11:19:34 +0000 2024,0,1
1853840324432482511,Veterinary Parasitology,Heavy Toxocara canis infection from a canine fecal float #parasites #parasitology #vet #microscope #vettech #science #scientist #microbiology https://t.co/7K0SeYV1rt,Tue Nov 05 16:42:30 +0000 2024,2,11
1854815624498708910,PLOS Biology,"#Bacteria in lichens. @metalichen @robdfinn @tobyspribille &amp;co reassemble 400 #lichen metagenomes; functional annotation of bacterial, fungal &amp; algal assembled #genomes reveals a novel dimension to microbial cross-feeding #PLOSBiology https://t.co/Q7ylPt1sh9 https://t.co/3E6QX0ZdQg",Fri Nov 08 09:18:00 +0000 2024,44,133
1855949835817439316,Glen D'Souza,"New preprint! A new direction for my research program: Bacteria can use antagonism to forage for nutrients in microbial communities. Shoot spearguns with toxins into other cells and leak out nutrients!

https://t.co/HGKArOPKKK https://t.co/fRymehurQu",Mon Nov 11 12:24:57 +0000 2024,14,68
1855871978508537996,Subharti Hospital,"Laboratory TESTS At Affordable Prices
from Trusted Lab Subharti Hospital 

#laboratory #pathology #microbiology #CancerMarkers #GeneticTesting #AllergyTesting #histopathology #anaprofile #immunohistochemistry #SubhartiHospital #subhartihospitalmeerut https://t.co/jE1XT56hlh",Mon Nov 11 07:15:34 +0000 2024,0,0
1854578527854526658,Andrew McDowell,Some of our MSc Biotechnology Research students getting hands on experience setting up Bioreactors for microbial fermentation. This is part of their Industrial Biotechnology module practicals being delivered by Dr Matt Twigg @UlsterUniBiomed https://t.co/lsya90CfY5,Thu Nov 07 17:35:52 +0000 2024,2,9
1854539309917122968,Stony Brook Research,🏅The @stonybrookmed Department of Microbiology &amp; Immunology has been honored by the American Society for Microbiology (ASM) as a “Milestones in Microbiology” site for its advancements in the diagnosis and treatment of infectious diseases globally. https://t.co/idfB623t8r https://t.co/GhKoegK5gB,Thu Nov 07 15:00:01 +0000 2024,0,3
1854238331464568927,Frontiers - Microbiology,New Research: Comparative study of endophytic bacterial strains from non-host crops for enhancing plant growth and managing early blight in tomato https://t.co/IZ2LCqVaPE #FrontiersIn #Microbiology,Wed Nov 06 19:04:02 +0000 2024,2,3
1854779456654606436,Emma Willis,"""Diving into the fascinating world of #MicrobialInteractions and #MicrobialEcology at this exciting conference! 🌱🔬 Join us as we explore the complex relationships that shape ecosystems from the ground up. #Microbiology #EcoScience""
https://t.co/7557SFkGB1 https://t.co/UruXi5en23",Fri Nov 08 06:54:17 +0000 2024,0,0
1855757907926954369,Gary McFarlane,Frogs kick back against lethal fungus - There’s evidence that some frogs are naturally evolving resistance. https://t.co/Xhu73zFcYA Knowable Magazine #microbiology #ecology #evolution #SciChat,Sun Nov 10 23:42:18 +0000 2024,2,1
1855990785797193777,Thomas Mock,"Our latest method led by #AWI colleagues with the help of #OmicronCr

A #CRISPR-Cas assisted method for analysing #microbiomes of single diatom cells. #phycosphere

https://t.co/6Ry1Dcmaox https://t.co/lNmmFe24IV",Mon Nov 11 15:07:40 +0000 2024,0,3
1853716265002471627,MDMLab,"Out @NatureMicrobiol, we predicted phage-bacteria interactions in E. coli species using only genomic information. Adsorption, not defense systems, is the main driver at this scale (relevant for a phage therapy context), leading to tailored cocktails! 
https://t.co/8SKwz5wFrk
🧵👇",Tue Nov 05 08:29:32 +0000 2024,17,52
1854631299572810067,Frontiers - Microbiology,New Research: Comparative genomic characterization of Cellulosimicrobium funkei isolate RVMD1 from Ma’an desert rock varnish challenges Cellulosimicrobium systematics https://t.co/XdJzRby3YT #FrontiersIn #Microbiology,Thu Nov 07 21:05:33 +0000 2024,2,2
1854467254718775537,Heermann Lab,Exciting first meeting with our colleagues from ⁦@CaledonianNews⁩ together with ⁦@GebhardLab⁩ and ⁦@ndominel⁩ from ⁦@uni_mainz⁩ initiating research cooperation in #Microbiology between #Scotland and #Rhineland-Palatinate via ⁦@SULSAtweets⁩ initiative https://t.co/YgU149DeAr,Thu Nov 07 10:13:42 +0000 2024,5,34
1854185363801243700,Biology MDPI,"📢 We are thrilled to announce, that the deadline of our Special Issue ""Biosynthesis of Metabolites from Microorganisms, or Microorganism-Host Interaction?"" has been extended! ⏰

More information at the link 👇

https://t.co/ISHiGqvvHJ

#CallForPapers #microbiology #openaccess https://t.co/WSWlPA8Rbn",Wed Nov 06 15:33:34 +0000 2024,1,1
1853906519471092169,Frontiers - Microbiology,New Research: Catalase-peroxidase StKatG2 from Salinicola tamaricis: a versatile Mn(II) oxidase that decolorizes malachite green https://t.co/VZkQZ8DUIE #FrontiersIn #Microbiology,Tue Nov 05 21:05:32 +0000 2024,1,1
1855518422731288869,NCURB IISER Tirupati,"Say hello to Prof. #utpalnath from @iiscbangalore. He brings his experience in #CellBiology and #microbiology to NCURB an esteemed guest speaker. 

Almost a month from now, we will be well into NCURB, India's first #undergraduate #biology #conference.",Sun Nov 10 07:50:40 +0000 2024,0,4
1853600214659072392,Indiana University Infectious Diseases Fellowship,#NTM #mycobacterium #marinum #tenosynovitis https://t.co/27tDfWHJvc,Tue Nov 05 00:48:24 +0000 2024,1,2
1853925646600421511,Frontiers - Microbiology,New Research: Alginate-like exopolysaccharides extracted from different waste sludges exhibit varying physicochemical and material properties https://t.co/klgmZTlkSF #FrontiersIn #Microbiology,Tue Nov 05 22:21:33 +0000 2024,1,1
1852369505261138072,Tasha Sturm 💛🇺🇦💙 @Tasturm1@mastodonapp.uk,"#DescribeThatMicrobe a little, actually a lot, of spore action this Friday morning from Bacillus cereus. @ASMicrobiology #microbiology #science https://t.co/pQG1NOKpH5",Fri Nov 01 15:18:00 +0000 2024,0,0
1853855366452261304,Grant Hughes 🦟🦠,"Check out the PhD projects on offer in the @Mossi_Lab! Mosquitoes and their microbes - gut bacteria, wolbachia, and virus flavours to choose from! Pls share! 

https://t.co/xFjfB4SIX0",Tue Nov 05 17:42:16 +0000 2024,55,74
1853985409123946514,bioRxiv Microbiology,Distribution of haploid chromosomes into separate nuclei in two pathogenic fungi  https://t.co/P9NmBmuMD9 #biorxiv_micrbio,Wed Nov 06 02:19:01 +0000 2024,2,2
1854857319860871179,iMeta,"MetOrigin 2.0: Advancing the discovery of microbial metabolites and their origins https://t.co/FAuZHFSE7J 
https://t.co/bOhexjn0eH
#Bioinformatics #metabolome #microbiome
@wileymicrobio @WileyHealth @WileyBiomedical",Fri Nov 08 12:03:41 +0000 2024,22,24
1855657003936342492,"Ditki, Medical & Biological Sciences","Learn more about Neisseria infections: https://t.co/FAhrutxawo

#ditki #microbiology #immunology #neisseria #mengingits #meded #medicalschool #usmle #advancednursing #neurology #pathology #infectiousdisease https://t.co/giOo1HZqXG",Sun Nov 10 17:01:20 +0000 2024,1,5
1854328802471821811,Frontiers - Microbiology,New Research: Two new species and three new records of Diachea (Physarales) from China based on morphological and molecular evidence https://t.co/Dm9vnftiD6 #FrontiersIn #Microbiology,Thu Nov 07 01:03:32 +0000 2024,1,1
1854169031562949096,Renée van Amerongen,"A colleague of mine is looking for a postdoc. 

If you dig the microbiome and want to dig deeper, the details can be found in this vacancy: 

https://t.co/5S1p6FfdgJ",Wed Nov 06 14:28:40 +0000 2024,0,1
1854979869723025547,Scholarships and Career Opportunities,Postdoc within protein function in gut microbiome Archaeal species https://t.co/EUeJBVMr9q,Fri Nov 08 20:10:39 +0000 2024,0,2
1854199480188358664,IFFN 🐝,Nature Microbiology - Best practices in #Microbiology https://t.co/WaxfwDcD76  @NatureMicrobiol https://t.co/WhxM1NVwLr,Wed Nov 06 16:29:40 +0000 2024,0,0
1853898462716448881,Frontiers - Microbiology,New Research: Genomic insights into the cold adaptation and secondary metabolite potential of Pseudoalteromonas sp. WY3 from Antarctic krill https://t.co/MV7wRCnq3N #FrontiersIn #Microbiology,Tue Nov 05 20:33:31 +0000 2024,1,1
1854636092634419202,"Daniel Czyz, PhD",Time for some #AMR bioinformatics employing @BVBRC_DB to analyze bacterial genomes. #AMR_UF #antimicrobialresistance @UF_MCS https://t.co/ALZhQsqJsB,Thu Nov 07 21:24:36 +0000 2024,0,5
1854761518111637563,Astrobiology,"A Newly Identified Virus Emerges From The Mariana Trench
https://t.co/r32F0BkjCf #astrobiology #oceanography #microbiology",Fri Nov 08 05:43:00 +0000 2024,3,9
1855984858423832720,JCellBiol,"Unveiling the cell biology of hippocampal neurons with dendritic axon origin. New study from Yuhao Han (@yuhao_han), Kay Grünewald, Marina Mikhaylova (@MarinaMikhaylo8) @HumboldtUni and colleagues: https://t.co/FGqXDZkg1S

 #Neuroscience #Polarity https://t.co/emqNXhalyT",Mon Nov 11 14:44:07 +0000 2024,2,12
1855837675275649380,Eveline Ruehlin,"🧠 Cells Beyond the #Brain Show Surprising #Memory Abilities

Source: @nyuniversity 
By @NeuroscienceNew 

#Neuroscience #Genetics #Cognitive #Organs  #HealthTech 

👉https://t.co/Fp8ulrgIQ8

[groundbreaking] …#cells from other parts of the body also #perform a #memory https://t.co/j73B86Xj5S",Mon Nov 11 04:59:16 +0000 2024,27,35
1854582373968388540,Doc Ness Monster 🔬🧫🥼,Recording from hDRG on this chilly snow day! #neuroscience #pain #snow https://t.co/wUEGC26Omq,Thu Nov 07 17:51:09 +0000 2024,2,21
1855084200472576187,Keric LEE,"Sesh1 done! 🙌 thanks to all who joined ""Pixels to Possibilities: Supercharging Creativity with AI"". Cool to see the link between AI and creativity dev from a neuroscience angle. Looking forward to my sesh2! 

#folhk #AIinEdu #creativity #neuroscience #edtech https://t.co/lhBRyqnBR9",Sat Nov 09 03:05:13 +0000 2024,2,11
1855840403184078948,Tohoku University,"Can we stop traumatic memories from being remembered long-term? Researchers at Tohoku University sought to answer this question by modulating astrocyte activity in mice.
#TohokuUniversity #Memory #Amygdala #Neuroscience
https://t.co/xAAWHOT3dk",Mon Nov 11 05:10:06 +0000 2024,6,13
1856006705596748243,Art4Science,"1/5 This week’s fanart is from a paper by Matuskey et al., published recently on Molecular Psychiatry
°
#biology #research #autism #brain #neuroscience #bioinfo #computational #human #biocomp #synapse #digitalart #researchpaper #sciart #art https://t.co/6ImfXubtOo",Mon Nov 11 16:10:56 +0000 2024,1,7
1854171968267800768,Cerebrum DAO 🧠,"Our weekly digest on Neuroscience is here, check the thread to learn about the news and updates from the Neuroscience industry. 🧠 https://t.co/fCcDTfigST",Wed Nov 06 14:40:20 +0000 2024,7,17
1852383187143438636,Aaron Boes,"Our lab’s Friday neuroanatomy series is back in action.

Today we cover a tiny thalamic nucleus, but with a huge influence on thalamocortical processing and consciousness.

3 things to know about thalamic reticular nucleus (TRN)… https://t.co/2Wsn8vX25O",Fri Nov 01 16:12:22 +0000 2024,130,775
1855930652362670153,British Neuroscience Association,"The BNA’s Scholars Programme is now welcoming applications for 2025.  Thanks to the generous support from our Partners, our Scholars continue to benefit from unique development opportunities and flourish in their #neuroscience #careers.

https://t.co/1JHPYXW2qj https://t.co/GXBndsv1c2",Mon Nov 11 11:08:43 +0000 2024,7,7
1854641765786980554,JCellBiol,"Video shows a tomogram &amp; segmentation of a cultured mouse neuron synapse, highlighting various neuronal structures. @ben808080 &amp; colleagues develop CryoVesNet, which analyzes synaptic ultrastructure and vesicle pools efficiently across diverse synapses https://t.co/qBukq5tbjI https://t.co/gUaaAEoQVt",Thu Nov 07 21:47:09 +0000 2024,7,50
1854947206413091030,Eitan Schechtman,"Now more than ever - we want to hear from our LGBTQIA+ colleagues worldwide and learn about their needs. If you are #LGBTQIA + in #neuroscience , please share your input. If you're not, please share this post.",Fri Nov 08 18:00:51 +0000 2024,10,7
1854168290001592365,Iva Sutevski,"Inspired by the awesome brain images by @DaniBeckman, I thought I'd start sharing some from my projects! Here’s a macaque hippocampus with  neurofilament L (🟡), CD133 (🔴), and DAPI (🔵), titled ""whirlpool of thoughts"". Hoping to keep this #WedMicroscopy up!  #Neuroscience 🧠🔬 https://t.co/dMG8yof2Hw",Wed Nov 06 14:25:43 +0000 2024,1,4
1856034155160842467,Neurogenesis,"#neurofeedback #neurofeedbacktherapy #neuroscience #epilepsy 

https://t.co/gie0hLxq96",Mon Nov 11 18:00:00 +0000 2024,1,2
1853145139817881791,SPIE,"All-optics technique for monitoring cerebral blood flow: diffuse correlation #spectroscopy. Validation study from @lawsonresearch @WesternU: https://t.co/UEz5biMgjB

#Neurophotonics #Neuroscience #NeuroImaging https://t.co/vkVoobibq4",Sun Nov 03 18:40:05 +0000 2024,3,13
1854942244341518758,Le Bihan Denis,"My article is now out in Brain Multiphysics! https://t.co/xTZZA8B28t
And please check for the Supp. Materials to see what ChatGPT ""thinks"" about how #consciousness emerges from my 4D/5D relativistic #brain #connectome framework! #neurotwitter #neuroscience #Physics https://t.co/Vnk6obRSEz",Fri Nov 08 17:41:08 +0000 2024,4,10
1854233004933017950,Digi4MSK,📊 Here are some key conclusions from Quique on central sensitization and its impact on chronic pain. 🔍💡 #ChronicPain #CentralSensitization #Neuroscience #Digi4MSK https://t.co/ZXPHfjcUFM,Wed Nov 06 18:42:53 +0000 2024,2,4
1855994903186006448,International Society for Neurochemistry (ISN),"📢 ISN News Issue #2 is out! Highlights from recent events, insights from schools in Portugal &amp; Nigeria, and more on grants &amp; awards. 

Read here 👉 ISN News 02 - ISN (https://t.co/hFmOeg4XM1)

#WeAreNeurochemistry #neuronews #NeuroTwitter #neuroscience https://t.co/thD8ZPercY",Mon Nov 11 15:24:02 +0000 2024,4,8
1854930637238517913,LifeCanvas Technologies,"#FluorescenceFriday | Our #MegaSPIM captures high-res data for brain sections, organs, and more. Check out this marmoset brain from Dr. Denis Matrov at @NIH, sectioned with #Megatome and imaged on MegaSPIM! Discover more: https://t.co/NnDFJ0LoAc #neuroscience #brainresearch https://t.co/f8E0znQHZE",Fri Nov 08 16:55:01 +0000 2024,0,6
1854158136631775512,Nature Rev Neurosci,"Neurobiology of attention-deficit hyperactivity disorder: historical challenges and emerging frontiers — a Review by Koirala, Grimsrud, Mooney, Larsen, Feczko, Elison, Nelson, Nigg, Tervo-Clemmens &amp; Fair
https://t.co/IEtHbo4DCC https://t.co/YnN5Cm2Ooi",Wed Nov 06 13:45:23 +0000 2024,45,160
1852365663584526627,Wynford Dore,"Unresolved trauma can trigger panic attacks from seemingly harmless cues like a certain smell. This happens when the brain links past dangers to current sensations. Understanding this can help you support those who face these hidden battles.

#DiscoverYourStrengths #neuroscience https://t.co/39bPzvaHkl",Fri Nov 01 15:02:44 +0000 2024,0,1
1852365665287500157,Zing Performance,"Unresolved trauma can trigger panic attacks from seemingly harmless cues like a certain smell. This happens when the brain links past dangers to current sensations. Understanding this can help you support those who face these hidden battles.

#DiscoverYourStrengths #neuroscience https://t.co/PBKqTonwVA",Fri Nov 01 15:02:44 +0000 2024,0,1
1856043744031879313,ePotentia,"NeuroAI: A field born from the symbiosis between #neuroscience, #AI
https://t.co/TS0az8CUhf",Mon Nov 11 18:38:06 +0000 2024,0,0
1855256586597306784,Alan Streett,"Finally a book that makes sense of the evidence and doesn’t insult your intelligence. #mysticism #alteredstates  #neuroscience #ESP
Available from booksellers everywhere. https://t.co/MugRFutTJT",Sat Nov 09 14:30:13 +0000 2024,0,0
1855642124324360453,Curious Seeker,"Overcoming #QuantumComputing Challenges: Insights from #QuantumBiology, #Physics, and #Neuroscience

Quantum computing promises revolutionary advances across fields as varied as drug discovery, complex simulations, and cryptography. However, building reliable, scalable quantum
1 https://t.co/CcxCiEHX97",Sun Nov 10 16:02:13 +0000 2024,0,0
1852763878435750391,SPIE,"Retinal vascular #hemodynamics with spatiotemporal OCT research from @ICTER_PL: https://t.co/YU5Vf3kua0

#Neurophotonics #Neuroscience https://t.co/3ecbS3Q3GH",Sat Nov 02 17:25:05 +0000 2024,1,7
1855764118525116548,Dr.Sarraf,"When you need a break from politics, here’s the latest video 😉 #Neuroscience #Biology #student #ai 

https://t.co/ChxTS8u40G https://t.co/WpFZUSr213",Mon Nov 11 00:06:58 +0000 2024,0,1
1852766331206009254,Mount Sinai Neurosurgery,"🔬💡 At the #NYBCI24 Research Session: Priti Balchandani, PhD, from @IcahnMountSinai, presents ""7T Brain Imaging.""  She leads pioneering work in MRI techniques to improve diagnosis and surgical planning in neurological diseases. #brainimaging #neuroscience https://t.co/s39lzBBJyO",Sat Nov 02 17:34:50 +0000 2024,3,8
1854493762036068795,Minna Huotilainen,Live tweeting from John Lind Symposium in Stockholm is about to begin. This is all about supporting children‘s development. #JohnLindStiftelse #ChildDevelopment #Neuroscience #prematurity @karolinskainst https://t.co/zgirA4bpAR,Thu Nov 07 11:59:02 +0000 2024,0,6
1854087059339624919,EPFL Blue Brain Project,"Thrilled to announce the release of our #community-driven model of rat #hippocampus. We worked with more than 50 researchers from 5 institutions &amp; the result is out in @PLOSBiology
🔗https://t.co/5aKfmHPcUx
#simulation #neuroscience https://t.co/SNryQ8SKIA",Wed Nov 06 09:02:56 +0000 2024,13,38
1853842468774568290,NNRC_UTSW,"@NnrcUtsw #neuronurses #neuroscience #utswnurses #neurotwitter #MedTwitter @DaiWaiOlson Congratulations! Seven abstracts from NNRC have been accepted at INNRS, Brittany VERBATIM, Sunday PENSAR, Michael WORST, Amanda NOVA, Emma FAVOR, Anjali Stroke falls, Kamal CONSTRICT TIME 2. https://t.co/30K6CfcKuV",Tue Nov 05 16:51:01 +0000 2024,1,4
1852452080658571701,Mount Sinai Neurosurgery,"✨Live at #NYBCI24!✨@chriskellnerMD from @MountSinaiNeuro and Dr David Putrino from @PutrinoLab, are discussing ""Modern BCI in Neurological Recovery!"" #neurorecovery #strokerecovery #cerebrovascular #rehabmedicine #neuroscience #humanperformance #rehabilitation https://t.co/zBIg1Lr9e1",Fri Nov 01 20:46:07 +0000 2024,4,21
1852741090090143765,Mount Sinai Neurosurgery,"💡 At #NYBCI24 David Putrino, PhD, from @PutrinoLab is discussing ""Clinical Benefits of Pathologies: ALS and Non-ALS."" #rehabmedicine  #neuroscience #humanperformance #rehabilitation #neurophysiology https://t.co/Vm0XhRvqRO",Sat Nov 02 15:54:32 +0000 2024,2,10
1854156514572796098,Eveline Ruehlin,"A study by  Edward Chang, MD, has used #Neuropixels probes to record #activity from hundreds of #individual #neurons while participants listened to #speech, revealing a view into how the #brain analyzes the #sounds in #words.

By @UCSF 
#Neuroscience 
https://t.co/fik6uPZEhW",Wed Nov 06 13:38:56 +0000 2024,1,0
1855056660781269485,bioRxiv Neuroscience,Perineuronal nets on CA2 pyramidal cells and parvalbumin-expressing cells differentially regulate hippocampal dependent memory  https://t.co/3Cnb80V7hJ #biorxiv_neursci,Sat Nov 09 01:15:47 +0000 2024,12,41
1854450723963973995,Nordic Biosite,"Insights into Neuroscience: A New Article by Atlas Antibodies 🧠

The article describes the latest advancements in neuroscience. 
Follow the link below to dive deeper into this intriguing subject.
➡️https://t.co/7PGZgcZo5s

#Neuroscience  #AtlasAntibodies #NordicBiosite https://t.co/01WXLmTnt7",Thu Nov 07 09:08:01 +0000 2024,0,0
1855913178653221117,Digi4MSK,"Reflections and Conclusions from the Webinar on Central Sensitization in Chronic Pain. 

#CentralSensitization #ChronicPain #Digi4MSK #Neuroscience #Research

https://t.co/l1y09Ae9Cq",Mon Nov 11 09:59:17 +0000 2024,2,3
1853434931671654904,Aberdeen Neuroscience,"New preprint alert! 
Exciting work from the Kang lab @neural_lab and Berg lab @Daniel_A_Berg, led by @drzamankhan, reveals how IL-17A shapes human cortical development. Dive into our tweetorial to explore the findings and their implications!  #neuroscience #cortex #IL17A",Mon Nov 04 13:51:37 +0000 2024,1,7
1854165593135436011,Latin America Bioimaging,"Excited to be at the XX Jornadas de la @SocNeuroUy from Nov 7-9! 📅

Visit us at:
📰 Poster Session 1
🗣️Special Session 2: “Plataformas tecnológicas en neurociencias: hacia una red latinoamericana” coordinated with @neuroFALAN🌐🧠

#NeuroScience",Wed Nov 06 14:15:00 +0000 2024,2,10
1852409270416945537,Dana Foundation🧠,"🎶🧠 From multi-platinum record producer to cognitive neuroscientist, Susan Rogers has incredible insights on how music and the brain connect. Don't miss her interview with @secretsciclub! 🎤✨#neuroscience #neurosociety #music #brainscience https://t.co/eeiVEv6276",Fri Nov 01 17:56:00 +0000 2024,2,3
1854916640737255784,CSIR-Institute of Himalayan Bioresource Technology,"1/2
Dr. Bhavya Bhargava, Senior Scientist, Floriculture, Dept. Of Agrotechnology, CSIR-IHBT, Palampur received the ""Fellow of the Society Award"" for his work on Ornamental Horticulture R&amp;D and Education by Indian Society of Ornamental Horticulture during the National https://t.co/KG9puStYXN",Fri Nov 08 15:59:24 +0000 2024,1,11
1854858903793648117,LIB,"🌿""Space, Time, Plants and Paper"" 🍂: published and definitely worth reading: outcome of the workshop (@leibniz_values) with guest editors from @LEIBNIZ_LIB, Museum Koenig Bonn &amp; Görlitz, @Senckenberg 👉https://t.co/XA2jG3FTWa
#history #biohistoricum #plants #provenance #botany https://t.co/nPlpsAY9hd",Fri Nov 08 12:09:58 +0000 2024,1,2
1854511823245955388,Nordic Journal of Botany,"EV: Begonia bijantiae, a new species of Begonia from Arunachal Pradesh, northeast India and notes on Begonia ovatifolia by Borah et al. The new species is likely rare and endemic, but a IUCN status of LC was suggested. https://t.co/Wtp674HoQ2
@NordicOikos @WileyEcolEvol https://t.co/FeIjyBcVbq",Thu Nov 07 13:10:48 +0000 2024,2,5
1855205512058491169,Botanical University Challenge,What names work for the bits of flowers of most plants? Diagrams with names! #BUC2024 https://t.co/fitOgVtXYq,Sat Nov 09 11:07:16 +0000 2024,8,50
1855969642440716771,"Philomena Asante, MD MPH","For those in need of some visual #flowertherapy, I got you. Today's custom bouquet from the garden &amp; greenhouse with all of the different sides. #GardeningJoy #MenasGardenLLC https://t.co/PhWx1rVLtC",Mon Nov 11 13:43:39 +0000 2024,1,5
1855546042231439382,Catherine Duigan 🇮🇪🇪🇺🏴󠁧󠁢󠁷󠁬󠁳󠁿,"#WeWillRememberThem  - the men who returned from the mud and horror of the #WW1 trenches to study #botany with diligence and distinction @AberUni
@AberDLSAGB @Aber_LLL
#RemembranceDay2024 #LestWeForget #Poppies #nature #wellbeing #Wales #RemembranceSunday https://t.co/iSw2zPJ5zJ",Sun Nov 10 09:40:25 +0000 2024,3,10
1855185383933288641,Plutus IAS,"📢Join the Botany Optional Test Series by Plutus IAS, starting on 11th November 2024! 📅Gain insights from Khushmeet Kaur.

✅ Online Batch Available at Chandigarh

For more details,
Call us:- 8448440231
Visit:- https://t.co/CM0PtiZtL1

#UPSC #IAS #Botany #PlutusIAS #UPSCOptional https://t.co/H25wWPutVG",Sat Nov 09 09:47:17 +0000 2024,0,1
1854451934981193778,AntiquarianAuctions.com,"Don't miss these scarce Botanical Books on Auction 119! Included in the collection is: 

Lot 2: Boerhaave (Hermann), INDEX ALTER PLANTARUM QUAE IN HORTO ACADEMICO LUGDUNO-BATAVO ALUNTUR
Published: J. van der Aa, Amsterdam, 1727. First Edition. Reserve: $2,000

#botanicalbooks https://t.co/h35GvCuFHI",Thu Nov 07 09:12:50 +0000 2024,0,2
